Sequence, Marketplace, Reseller Name, Reseller Contact Name, Reseller Email Address, Reseller Phone Number, Order Id, Subscription Id, Activity Type, Service Type, Order Creation Date, Purchase Date, Activation Date,Subscription Type,Term Start Date,Term End Date,Term Duration,Next Renewal Date, Service Cancellation Date, Bill From, Bill To, Company Name, Company Acronym, Account Creation Date, First Name, Last Name, Customer Email Address, Customer Phone Number,Address Line1,Address Line2, City, State/Province, ZIP Code, Country, Country Code, Service Name, Offer Name, Offer Code, Sales Reference Code, Unit Of Measure, Qty, Pro-rate Scale, Retail Unit Price, Pro-rated Retail Price Unit Price, Gross Retail Price, Retail Price Discount (%), Pro-Rated Retail Unit Discounted Price (Amount), Total Retail Price Discount (Amount), Total Retail Price, Tax on Total Retail Price, Grand Total: Retail Price, Promotion Code, Promotion duration, Wholesale Unit Price, Pro-rated Wholesale Unit Price, Customer Transaction Currency, Vendor Currency, Gross Wholesale Price, Wholesale Price Discount (%), Pro-Rated Wholesale Unit Discounted Price (Amount), Total Wholesale Price Discount (Amount), Total Wholesale Price, Tax on Total Wholesale Price, Grand Total: Wholesale Price, Vendor Name, Vendor Unit Price, Pro-rated Vendor Unit Price, Total Vendor Price, Tax on Total Vendor Price, Grand Total: Vendor Price, Billing Cycle, Prorate Type, Prorate On Cancellation, Usage Attributes, Payment Method, Payment Status, Refund Type, Refund Amount, Invoice Number, Resource Id, Charge Type, Invoice Status
c39869fe-2918-11e9-9b71-fa168e341347,Teleo Target,telephonicaenterprise,telephonicaenterprise telephonicaenterprise,pka.lya.nc.h.iru@gmail.com,3.45457E+12,4011535,39f76450-6b63-4c48-84a4-8793830fa4f2,Additional,SAAS,5/2/2019,5/2/2019,5/2/2019,SUBSCRIPTION,,,,,,5/2/2019,28/02/2019,telephonicaenterprise,telephonicaenterprise,1/2/2019,telephonicaenterprise,telephonicaenterprise,pka.lya.nc.h.iru@gmail.com,3.45457E+12,telephonicaenterprise,telephonicaenterprise,other,other,90201,,DK,bundle1,bundle1 Offer,bundle1-Offer,,bundle1,1,0.857142857,40,34.29,34.29,,34.29,,34.29,,34.29,,,20,17.14,USD,USD,17.14,,17.14,,17.14,,17.14,Teleo Target,10,8.57,8.57,,8.57,Month,Yes,Full Charge,Prorate-Recurring Fee,Credito pré Aprovado,Overdue,,,tle-1-00001063,,,Active
5a118632-3bce-11e9-b3f5-fa168efe86a7,Teleo Target,telephonicaenterprise,telephonicaenterprise telephonicaenterprise,pka.lya.nc.h.iru@gmail.com,3.45457E+12,4011535,39f76450-6b63-4c48-84a4-8793830fa4f2,Recurring,SAAS,5/2/2019,5/2/2019,5/2/2019,SUBSCRIPTION,,,,,,1/3/2019,31/03/2019,telephonicaenterprise,telephonicaenterprise,1/2/2019,telephonicaenterprise,telephonicaenterprise,pka.lya.nc.h.iru@gmail.com,3.45457E+12,telephonicaenterprise,telephonicaenterprise,other,other,90201,,DK,bundle1,bundle1 Offer,bundle1-Offer,,bundle1,1,1,40,40,40,,40,,40,,40,,,20,20,USD,USD,20,,20,,20,,20,Teleo Target,10,10,10,,10,Month,Yes,Full Charge,Recurring Fee,Credito pré Aprovado,Overdue,,,tle-1-00001063,,,Active
fd5cb94b-26e3-4ef5-b63c-8f51c12b979b,Teleo Target,telephonicaenterprise,telephonicaenterprise telephonicaenterprise,pka.lya.nc.h.iru@gmail.com,3.45457E+12,4011537,fd5cb94b-26e3-4ef5-b63c-8f51c12b979b,Reduction,SAAS,5/2/2019,5/2/2019,5/2/2019,SUBSCRIPTION,,,,,,,,telephonicaenterprise,telephonicaenterprise,1/2/2019,telephonicaenterprise,telephonicaenterprise,pka.lya.nc.h.iru@gmail.com,3.45457E+12,telephonicaenterprise,telephonicaenterprise,other,other,90201,,DK,bundle1,bundle1 Offer,bundle1-Offer,,bundle1,1,,,,,,,,,,,,,,,USD,USD,,,,,,,,Teleo Target,,,,,,Month,Yes,Full Charge,Reduction,,Overdue,,,tle-1-00001063,,,Active
1b59ec7c-3bce-11e9-87aa-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.013989239,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-01fcb9d3c4ca98696,Usage,Active
1b9ffbf4-3bce-11e9-a244-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,7.8669E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APS1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-036d33578a60d11fc,Usage,Active
1bd2b17a-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,7.1853E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USW2-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0182217ef1b88686c,Usage,Active
1bf39656-3bce-11e9-a40f-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,5.61412E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USW2-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
1c455c98-3bce-11e9-a242-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,0.006003708,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-SAE1-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-036d33578a60d11fc,Usage,Active
1c5ef82e-3bce-11e9-97f2-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.029016684,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0182217ef1b88686c,Usage,Active
1c83a688-3bce-11e9-b11a-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,2.3069E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APN1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-08ed9b39709e9c19e,Usage,Active
1c2bfbea-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.013134841,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-05cf6acee9eb94769,Usage,Active
1c0ebea4-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,4.24273E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0f85053d8dc2ab019,Usage,Active
1d1bf0a0-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,2.42647E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Regional-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0822299844cdbb9f0,Usage,Active
1cfbe936-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,2.5192E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-EUC1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0182217ef1b88686c,Usage,Active
1ce476b6-3bce-11e9-a242-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,1.73607E-05,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Regional-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0184b16ef5a658a40,Usage,Active
1cc1ac44-3bce-11e9-97f2-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.002319336,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-06c076be3229d27a6,Usage,Active
1c9f241c-3bce-11e9-a614-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.074096961,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
1d472658-3bce-11e9-a40f-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,5.1046E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-EUC1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
1d6b06f4-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,Hrs,1390.559722,,,,8.07,,,,8.07,,8.07,,,,,USD,EUR,8.07,,,,8.07,,8.07,AWS,,,8.07,,8.07,Month,,,AmazonEC2|BoxUsage:t2.nano,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0af297f4847d746c0,Usage,Active
1d8b4a18-3bce-11e9-a244-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,6.33E-08,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APN2-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0f5261231bc4f01d4,Usage,Active
1dab4084-3bce-11e9-87aa-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,3.613E-07,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-USE2-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0f5261231bc4f01d4,Usage,Active
1dfbfd80-3bce-11e9-8b5b-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB-Mo,0.014823948,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:SnapshotUsage,Credito pré Aprovado,Overdue,,,VVE-1-00001045,arn:aws:ec2:us-east-1:570354092270:snapshot/snap-0f481515a9a7d269f,Usage,Active
1de311d0-3bce-11e9-a40f-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,2,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,awskms|us-east-1-KMS-Requests,Credito pré Aprovado,Overdue,,,VVE-1-00001045,NA,Usage,Active
1dc4dfbc-3bce-11e9-bbb5-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,0.014444756,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0182217ef1b88686c,Usage,Active
1e2f5c02-3bce-11e9-a242-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,6.1429E-06,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-APN1-AWS-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-0e045dd8571574c53,Usage,Active
1e18471a-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,5.699E-07,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|USE1-SAE1-AWS-Out-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
1e492218-3bce-11e9-97f2-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,,0.000376984,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|EBS:VolumeUsage.gp2,Credito pré Aprovado,Overdue,,,VVE-1-00001045,vol-099a15057021b5e82,Usage,Active
1ee10d12-3bce-11e9-abd6-fa168efe86a7,Teleo Target,VIVO ENTERPRISE,Admin Enterprise,vivoenterprise1@portalvivocloud.com.br,1.18765E+12,4011545,6dbf88ce-1407-425e-a397-bb4ef6afa3d1,Usage,IAAS,5/2/2019,5/2/2019,5/2/2019,USAGE,,,,,,5/2/2019,27/02/2019,VIVO ENTERPRISE,VIVOENTERPRISE,29/01/2019,Admin,Enterprise,vivoenterprise1@portalvivocloud.com.br,11123456789,"Av. Engenheiro Luís Carlos Berrini, 1376",Cidade Monções,São Paulo,São Paulo,04571-936,Brazil,BR,Assinatura AWs,AWS Subscription Offer,awssubscriptionoffersweden,,GB,0.044246816,,,,0,,,,0,,0,,,,,USD,EUR,0,,,,0,,0,AWS,,,0,,0,Month,,,AmazonEC2|DataTransfer-In-Bytes,Credito pré Aprovado,Overdue,,,VVE-1-00001045,i-05c30db7d4a67fd66,Usage,Active
